4.591380943080561883e-01,3.392890768114600331e-01,3.483262523742147732e-02
2.118283383370880291e-01,4.410554294753389337e-01,7.446303786649924872e-01
3.861837182901647347e-01,4.646396878550598242e-01,5.019380061850120534e-02
1.643487262225238332e-01,8.779920461620766003e-01,5.436094979937219351e-01
7.256697232850415347e-01,8.008177167187252588e-01,7.958040425962621400e-01
9.148704878603451940e-01,8.814339092503030715e-01,1.848843558010421217e-01
7.332681597414911767e-01,3.220477031220385644e-01,2.120231617876351393e-01
5.986178022949900646e-01,7.518178444311671704e-01,9.968695254899766489e-01
6.670330040856945475e-01,8.787762953020646917e-01,5.903493129942796180e-01
5.480663320741514521e-01,5.125314163843258664e-01,5.379629103442457039e-01
7.552278655947907149e-01,3.627119718098442691e-01,8.576138143075640041e-02
4.723326950866927332e-01,9.628519149402137156e-02,5.140865464359634096e-02
7.159402435770467754e-01,9.243511061026193909e-01,9.565625979822911518e-03
8.181879937030778205e-02,3.210982882892616797e-01,1.124158837438098413e-01
1.779106330005342240e-02,6.514332329169877367e-01,8.866399414253718358e-01
3.909037055020155860e-01,8.520992484376959109e-01,9.389448511850643220e-01
3.787212345102255462e-01,3.658320266645458396e-01,8.719639580835930603e-01
6.894734947775126299e-01,9.643381812616155235e-01,9.230415270121036242e-01
7.775876274482893535e-01,8.640936207980364214e-01,1.830214058086214735e-01
4.772886314373665506e-01,8.262512616895886230e-01,4.162121549222438377e-01
9.954062763581066342e-01,5.371335322804838830e-01,4.068996300454215120e-01
9.454700769647969016e-01,9.396146501212023772e-01,2.583086954383914113e-01
1.769706802705859339e-01,2.564808776515512534e-01,5.466154182057563204e-01
5.551485654914062318e-01,1.517433786870080459e-01,5.213296961720955691e-01
2.909022264887739517e-02,6.193245041163042419e-02,9.077440876721384333e-01
3.444349344745298858e-01,7.227578083541658094e-01,1.408850422620105958e-01
6.886674257515218445e-01,3.669507766975249607e-01,8.285041478686846483e-01
6.139355088778759573e-01,8.179680190251429339e-01,9.749067326107641041e-02
5.822899762889899300e-01,2.098912867659209480e-01,7.705701445024926155e-02
5.858160697972054631e-01,5.685096814742438553e-01,4.131285618452401609e-01
6.177579118892814192e-01,5.493187476895537991e-01,8.746163080857147776e-01
9.154442551797536964e-04,3.144589332142563309e-01,4.284688760585098066e-02
1.573619111460480280e-01,9.390147385924246803e-01,7.088655630128068985e-01
1.783392461120513195e-01,2.939648883695346049e-01,8.329903070693205347e-01
3.502097295039363622e-01,8.042448379847063622e-01,5.969785952791366590e-01
5.987064976292235663e-01,7.541796250205916596e-01,6.571552662473331141e-01
3.130463461821544335e-01,5.813616517815326512e-01,5.205724772046531612e-01
9.768509877486830639e-01,1.999699666586188807e-01,6.892104136634685796e-01
8.585132716039973744e-01,2.999477465077763361e-01,2.257584675309065592e-01
1.027265040601078594e-01,5.670756772063334505e-02,9.645524397118028226e-01
2.148198093741304771e-02,5.531678778845707800e-01,9.869294786843614276e-01
3.157728517692706127e-01,9.161718919168178044e-01,8.394322152131636905e-01
1.304271189564207845e-01,4.377274191894775512e-02,3.045874443774799767e-01
6.954312180134761823e-01,1.160795304725917854e-01,1.972769407631350669e-01
5.030575053915486983e-01,7.935605314647201647e-01,2.048939071244485488e-01
7.067197847912298769e-02,4.160842081183997454e-01,5.267768679953421795e-01
6.240383335940655751e-01,1.148980812495237203e-02,2.612944622599879807e-01
9.138876808190300460e-01,9.549846906176661099e-01,3.877783225432158698e-01
3.009371793756233648e-01,9.679951275700315882e-03,2.875117483698179655e-01
9.947669558175944449e-01,3.278647521664372899e-01,1.480578478842305978e-01
1.376977007706227107e-01,6.687587593544542797e-01,7.648066850562673658e-01
2.606379162031886576e-01,4.541549849437591657e-01,2.070296674578412377e-01
4.820653318637656559e-01,9.917990547725928918e-01,9.433141314670733246e-01
7.809602845278125205e-01,6.349452494495104737e-01,3.240928237233875464e-03
2.689616744136436033e-02,4.975869243187353019e-01,5.132184413753959618e-03
6.157558356784418319e-01,6.409817640156870722e-01,7.583833445346754853e-01
2.409940067872599068e-01,1.477078867455760003e-01,4.881350045089029033e-01
7.503665762717131038e-01,9.015440127490375044e-01,9.266622985907121413e-01
8.425802926578733754e-01,7.080843229350373136e-01,3.667365630650254449e-02
4.904304053787533757e-01,4.300150899538925930e-01,9.191231146652678596e-01
7.766861339408787090e-01,7.595298819120385181e-01,6.636828576763855736e-01
7.529912775317570972e-02,9.752268137666896264e-01,1.697968674418365298e-01
5.250922087670084615e-01,1.135007164741194119e-01,5.102421777565327998e-01
5.803901567726688082e-02,2.046233822168187499e-01,6.950503399497259815e-01
3.050717941550362688e-01,1.918023883116881656e-01,9.564113546321764137e-01
8.650972494800290846e-01,3.616506398795552579e-01,6.767021140326344719e-01
8.461896578501915123e-01,7.711448447631046310e-01,8.970037876758502060e-01
7.669183433493164115e-01,1.589975602145797806e-01,7.646019640503096682e-01
3.585533244339297321e-01,1.696691181284553096e-01,1.775443401174578995e-01
4.779390273616617169e-01,4.827284360143366815e-01,5.994828581988158600e-01
1.841965297648007205e-02,5.056984573327337751e-01,8.944479149933112216e-01
2.722874706138241896e-01,4.148508356553053389e-01,7.585746323319956241e-01
1.828196621768094499e-01,9.788073207389111907e-01,8.971703191748535700e-01
8.036360122267202089e-01,4.153205722321888782e-01,5.514099903039616501e-01
3.006870895240567609e-01,3.847540756775523763e-01,7.435928772445957735e-01
8.383771710697468516e-01,3.009163486158483725e-01,6.102108044089340488e-01
3.590761320732243078e-01,3.249940709931817828e-01,8.477149621379191924e-01
9.434134628572232728e-01,1.891010712350048584e-01,5.370392247454025547e-01
8.129071528198072993e-02,6.199676770748274723e-02,2.482363937010148014e-01
7.506499818659952972e-01,1.309386281408696506e-01,3.799227347021967294e-01
6.359219444463861670e-01,4.578202286215542482e-01,6.128632298289846680e-01
1.084917905657156734e-02,4.185883831227577012e-02,9.106883888965636720e-01
6.560916414721094103e-01,6.606129862084320070e-01,5.036910114833256236e-01
3.577508005687441983e-01,8.269243073416242540e-01,2.271199998237620754e-01
7.811275713991988612e-01,1.093726738548641553e-01,5.378919775231119083e-01
7.690568678682901949e-01,4.501838923374140711e-01,6.679936813270556106e-01
6.060043598510936880e-01,9.039280273502888763e-01,4.318554376802241634e-01
6.892338459302695952e-01,8.783963068555326048e-01,8.235182152804478850e-01
6.433043458204938947e-01,1.638263430307044244e-01,8.972833871067222855e-01
6.766016716145605292e-01,7.930974154848950963e-01,9.494861806114047731e-01
1.014365045817301469e-01,5.685744468299035459e-01,6.332195747175746181e-01
8.390651056991622614e-01,8.651220744680482300e-01,3.814628483581050666e-02
8.990760193284726975e-01,8.348648046639403075e-01,1.115193143348999216e-01
7.834883968007790855e-01,2.019021105852120135e-01,7.530576067617482661e-01
1.404936516561627879e-01,3.356252561066418449e-01,8.690582102996974312e-01
1.932472892155187028e-01,8.669228308115956017e-01,9.210902992756375696e-02
3.778934163323717232e-01,4.753895952944152681e-01,8.727970957040455113e-01
3.275402907827017485e-01,1.648783137971643331e-02,3.511171275948001824e-01
5.690716854265801539e-01,8.803397718047435427e-01,5.224218061490970566e-02
8.992921403382743151e-01,4.043136320011277984e-01,2.414101883595527465e-01
8.002457362373951444e-01,1.695381234996701236e-01,6.206723684178487854e-01
5.673497456300037323e-01,7.197698210315957024e-01,4.981868880089528329e-01
2.499768718584767235e-01,5.564969655687365124e-01,6.726791290768477927e-01
9.419415961219734790e-01,8.187209174510223786e-02,3.009545704165258462e-01
9.172025136813402035e-01,6.257310095076448198e-01,8.552409406698002758e-01
3.442098817267271738e-01,2.814676373425712974e-01,6.836100130797462260e-02
7.367323111935025759e-01,7.284158587619924408e-01,6.952346252313260644e-01
5.072916479102739240e-01,8.149306444406365646e-01,8.247039048130642147e-01
7.875309670430913345e-01,6.671857184617644432e-01,9.749346260595398439e-01
5.929972269552119535e-02,7.439348743199752922e-01,4.544848785002447711e-01
6.925002160677030671e-01,4.429767011223375572e-01,7.100088242262180271e-01
7.352822038945483474e-02,3.049868884112697520e-01,5.803236270997311763e-01
5.649466376832988912e-01,9.366847551583067366e-01,1.733725576825497772e-01
3.152784722735219036e-01,1.484599786318284709e-01,3.771732352732489746e-01
2.738333262003147528e-01,3.041784291985134558e-01,9.124411727121639615e-04
3.462734885467202428e-01,5.420356384038910180e-01,1.014048799358069353e-02
4.137505767751448182e-02,4.234241206236412092e-01,9.629486815288695878e-01
9.375885135577906038e-01,3.226030080507047426e-02,5.396519784807981557e-01
2.339096304468911702e-01,9.206190067608871486e-01,2.192529735734932705e-01
7.876539552035760616e-01,2.029678723982619726e-02,1.500689543254131175e-01
1.450688767260033263e-02,5.459693470601936216e-01,2.225692230262390492e-01
6.441072797822542384e-01,9.338187244231342943e-01,2.671745887230358996e-01
2.655963305944110120e-01,7.928707829290080333e-01,1.759283273827617622e-01
8.815938068799337168e-01,6.579833910371167827e-01,3.091202850500881505e-01
9.022906326941492194e-01,5.164973373183445737e-03,4.889713858136486291e-01
1.770300404621463208e-01,5.663526411420141127e-01,6.666923054719486874e-01
1.015325605059668179e-01,6.883877189382986428e-01,7.544164133687184526e-01
8.787732357343317480e-01,2.269184435092863605e-02,2.682939658407388350e-01
2.765176973612103462e-01,2.079996019502392546e-01,5.388674731995213296e-01
3.124392234058873674e-01,1.422155414221467629e-01,3.663482081153364156e-01
4.010944938001057558e-01,3.058547775550792824e-01,5.775237095243375141e-01
7.397399545332883353e-02,1.241337439255327801e-01,6.795159521181687312e-01
7.936887802463972186e-01,1.604595597103303239e-01,2.549843567748399931e-02
9.940455765154005974e-01,4.134965058935065052e-01,3.406054344228472974e-01
7.402599079049548836e-01,8.140103046804846310e-01,3.138529146822992555e-01
5.898988890083085579e-01,4.123680706944122809e-01,9.342509161950554031e-01
7.651233391077577606e-01,1.303325762863838388e-01,7.551111330853138570e-01
8.645674852700160340e-01,1.158513476536001674e-01,6.472788616593243560e-01
3.328118085451658992e-01,8.541672819067587241e-01,9.453711760214273951e-01
4.493671025816291520e-01,7.588658615203256463e-01,8.401984516832092798e-01
8.751186726599891053e-02,3.360505509843045857e-01,8.121498950483330148e-01
1.699977401673693489e-01,3.487063995880960166e-01,2.063701531987006677e-01
7.893999094609369660e-01,2.301769879400877850e-01,4.598073636486526006e-01
5.754648408250783165e-01,2.202857318721889168e-01,4.308527937217174753e-01
7.551341012330066160e-01,2.942274389552593794e-01,1.767398847770947912e-01
8.382808975244235850e-01,4.817130903215727233e-02,3.539677732397633614e-01
2.805346244203966721e-01,7.224324749161169512e-01,6.735734649784256289e-01
3.449638602896533124e-01,2.045317631924652435e-01,1.954748723851944536e-01
9.181775699980455618e-01,7.201747752142444448e-01,8.679233478775212340e-01
1.846567403196894830e-01,4.901091082044328751e-01,2.539427679292952655e-01
8.766959017451876335e-01,3.614976600661967687e-02,1.236377947789047971e-01
5.658413930881136533e-01,7.358149246926131148e-01,8.943802769795587970e-01
5.211404635233957139e-01,3.907743529874900812e-01,7.430265684340132681e-01
1.960948411976788375e-01,9.552538551635677555e-01,3.359955786599866379e-03
1.573162508712566687e-01,6.896413702549978320e-01,6.444912855777018557e-02
9.087897237348431245e-01,6.563159221378411790e-01,4.814121610794649397e-01
3.240933550710487498e-01,2.960815507007398262e-01,6.937067071900403503e-01
9.305405746508133014e-02,2.049467997968139610e-01,3.817773166132678586e-01
2.440706200931911374e-01,8.404786646204029932e-01,2.441028797766922054e-01
5.815036947867820993e-01,5.985700877389098506e-01,9.503773727113427050e-01
4.632846421821523730e-02,8.613801675437644523e-01,2.352385070812745838e-02
5.310384493193596178e-01,4.964778113699721551e-01,2.162362850572036033e-01
1.408526236082184857e-01,6.282797213632577149e-01,2.677986710490353195e-01
9.942433782210563509e-01,6.658833364868121940e-01,9.773616878246984552e-01
8.012936599880506883e-01,1.384656758069814364e-01,4.132778270032444468e-01
3.084097691161039601e-01,7.424750804342243882e-01,6.129563143067481290e-01
4.192935549413112639e-01,4.899544975787533119e-01,7.545742015713863271e-02
6.273354957071060056e-01,6.916209922603469007e-01,3.418209210611216076e-01
3.840977904959463896e-02,7.076576168070586315e-01,1.726537654935600408e-02
8.256569300907470321e-01,2.599183340672807097e-01,9.427740636808908947e-01
6.612686832934400183e-02,1.116535628686077253e-03,9.253779957979190174e-01
1.364984460338017902e-01,7.262426388541212141e-01,2.612241095411373948e-01
6.434762553530932738e-01,8.588081595284557945e-01,2.519602340909955496e-01
9.157826819319582201e-01,2.265425715259772321e-02,6.055834394286491174e-01
9.517229335739502138e-01,7.943600673729327433e-01,5.867502367334648250e-01
8.397517144973930536e-01,9.570567533055918119e-02,9.966938129947724434e-01
4.359770287240227749e-01,5.930841511059354865e-01,3.585719068125112763e-01
1.997489689743856545e-01,6.217063373516279468e-01,3.277293021731961797e-01
3.367955101277633201e-01,5.354250497766180894e-01,3.820787872377197081e-01
4.682216288514950975e-02,5.136689725828084141e-01,4.907487374132959435e-01
2.303820929479413193e-01,8.677343265755671498e-01,1.179713419910480843e-01
3.401043423028499157e-01,2.165589949360661182e-01,6.520422671269543446e-01
4.598268865164234498e-02,7.522876469531769583e-02,7.096754248590037006e-01
5.510729276915052877e-01,4.364965067763504347e-02,7.583730578049175941e-01
3.263297937227012113e-01,5.324134996143867760e-01,1.995682957008838576e-01
8.942107791093956148e-02,1.940895137527482994e-01,3.556485790366469280e-01
3.797202711363512062e-01,8.293581436599907208e-01,2.337068424484015638e-01
8.771522089705048320e-01,2.032431650681733037e-01,4.844963101982342479e-01
9.348673803989148157e-01,5.350616551828896172e-01,5.434715545292548855e-01
7.769557422699452376e-01,3.851539221839324068e-01,9.794574090641381403e-01
7.262863822479788123e-01,6.038821598390371470e-01,6.903774394202327747e-01
6.081081854772368844e-01,2.759664263765925218e-01,4.220030611398832843e-01
3.263738196965604299e-02,6.756753713912743153e-01,1.987291853902088956e-01
4.723792510574593706e-01,1.797546372915985735e-01,4.884437243859861555e-01
9.222487785476655153e-01,8.378937765583187591e-01,9.428371142283081818e-01
6.058081361513631968e-01,4.957620830898513686e-01,9.194734484575372013e-01
9.084407049769407383e-01,1.322167281095999458e-01,8.919147194596978023e-01
2.092601516254245508e-01,3.960384924686218833e-01,8.977797758654616489e-01
9.005047651545209364e-01,7.826031424977242246e-02,2.132405114839706073e-01
4.919900638088248179e-02,5.683589111323784637e-01,8.196368995248748401e-02
1.273190863001860684e-02,3.246047961117048963e-03,3.203044185980099545e-01
4.399741417857040426e-01,9.100213116069306718e-01,4.928789650200453565e-01
7.647265572962311797e-01,9.526582588592975576e-01,2.974587514424580359e-01
6.074949156016444807e-01,3.867278889795962016e-01,6.726951047911855497e-02
3.183129056382116850e-02,2.650280494424739341e-01,2.197248648354255263e-01
2.355747773026430902e-01,5.604550952457246771e-01,5.311516421899084017e-01
8.581566093683161700e-01,8.245475745438749504e-01,6.496779460708981269e-01
7.026316412862760874e-01,1.360664157460752532e-01,6.176261553596930076e-01
8.353543685177478029e-02,9.644514660266845230e-01,5.658091321346111480e-01
4.890757157230907204e-02,2.754086746944284236e-01,6.310274550889068967e-01
9.985560209928104891e-01,7.993993124048694998e-01,3.481645721927935089e-01
6.787123354309571033e-01,2.024934422919510979e-01,6.978875099012530336e-01
2.512990141348936390e-01,9.905815839977281101e-01,6.212027739565669782e-01
6.901087991129540855e-01,1.460579322507936650e-01,7.455370880772701492e-01
6.090943241400111896e-01,8.172926274980831796e-01,2.991591145592865653e-01
9.025579734178121871e-01,5.326160403794253373e-01,3.288653268570510546e-01
1.588005355005958075e-01,6.073737945879342792e-02,2.504071628395853066e-01
7.181611294442581395e-01,4.496612954776982862e-01,5.656009850940730832e-01
6.006195650393892915e-01,6.912889203750304246e-01,9.653309733664239278e-02
2.561186251080251886e-01,5.248597455771730758e-01,3.433095006293470641e-01
4.186004209186631186e-01,3.035339370396517022e-01,8.772850219946157768e-01
1.392707074804105938e-01,1.737130409114451268e-01,7.453312354978774978e-01
1.867506308481072796e-01,9.395817798990030445e-01,4.533853500431694883e-02
9.805073559771416702e-01,5.971902172091630989e-01,1.466783272691559725e-01
1.535023848779486499e-01,5.700213324389085123e-01,5.797432038633248963e-01
2.892073837356881061e-01,2.999172521504990252e-01,1.469916412475972267e-01
2.384533893946365612e-01,8.175431270791722049e-01,4.870856207037255192e-02
6.731987537740669048e-01,4.846199907703727661e-01,1.724842807223206931e-01
8.379564312136532633e-01,5.131206364831709665e-01,9.778393151637845282e-01
1.705984147595600575e-01,8.920010675881773210e-01,7.558922978797084635e-01
5.457380738858341740e-01,7.722655304907026785e-01,8.541402645592566234e-01
4.858132536267962820e-01,6.160634875873098881e-01,7.127668830985928183e-01
1.051788274593407069e-01,1.289844412989170630e-01,8.969113871817590011e-01
4.630446101921351643e-01,6.594595612830052023e-01,9.156374352769265368e-01
9.562265068564365089e-01,7.209629365962796355e-01,2.290566773809489254e-01
7.712087121268410561e-01,6.853554536037753664e-02,9.827981843699542530e-01
3.829172326597750642e-01,2.245582315907675985e-01,5.076242991041614028e-01
2.346808527928859744e-01,3.098333404060441554e-01,2.396040967399754029e-01
9.647048748583748612e-01,9.605970207191019128e-01,8.703232878823665697e-01
4.974846408549249421e-01,6.214163223568472949e-01,7.977519010136395750e-01
7.623535886345602641e-01,3.740322987219302231e-02,4.352854711894337258e-01
8.758837714000422547e-02,4.397031529877446498e-01,4.609422818704533853e-01
2.188166968526972234e-01,4.233637453270405748e-01,3.537071456126582580e-01
8.374214017672326760e-01,1.501989897617606040e-02,8.942592755575540231e-02
5.201048944891769610e-01,7.096397347781440157e-01,5.331104676343857429e-01
5.795322903571166195e-01,6.920613372905436433e-01,8.054301295838115493e-01
4.945481916448185578e-01,5.351495739726311873e-01,5.353306088592612033e-01
7.802670517294251207e-01,5.994584162996668963e-01,7.885932499161535381e-01
7.988244579454572003e-01,6.884591529763228746e-02,5.603970638519739644e-01
5.009577523407545696e-01,9.525804894012258606e-01,1.467903707668106739e-01
5.206492088421790232e-01,3.556814944774446818e-01,2.541184103800424587e-01
4.743457933011840932e-02,5.103970952852719956e-01,7.139976852743328273e-01
2.393270118034445115e-01,2.973477451433095275e-01,3.828625499365558849e-01
3.070964036744547876e-01,7.917788938509291441e-01,2.209103806517633828e-01
4.054908968355683818e-01,9.691165889004312861e-01,6.767176591627876991e-02
4.595836847677370329e-01,5.378767437114484462e-01,4.921541684220945845e-01
4.180668219744668734e-01,9.118766654420471518e-01,1.313633613765515795e-01
9.996625381583511549e-01,1.556065946318840876e-02,7.604812264432464497e-01
2.748187504976706830e-01,7.260637512266366889e-01,8.517654487440196043e-02
8.576787850056400986e-01,1.982012738150285003e-02,7.636699589246745967e-01
7.419498441991563276e-01,4.772046705960375501e-02,9.286906479105428991e-01
7.871683724483199418e-01,9.903865365326449677e-01,3.900488015990849489e-01
2.337648660946538559e-01,7.098000882904720310e-02,9.547351209172277864e-01
2.857269799074202421e-01,7.926295638319584835e-01,2.234911037891151864e-02
3.759490183223085369e-01,3.760047881521056956e-01,3.307530462621363077e-01
2.400528779893770226e-01,3.768645045656912052e-01,1.478094226934505429e-01
8.863734816036861197e-02,6.332294933309710050e-01,4.028417942547672936e-01
4.693678282838475990e-01,7.768296637936999982e-02,2.692773745201463287e-01
1.362458554882501893e-01,2.880040600767831416e-01,7.108156359877613184e-01
7.150743942989414847e-01,1.982579602114622475e-01,5.742893415732217566e-01
1.201063256524632639e-01,3.826210146095320175e-01,3.813918478776688881e-01
9.399990890684106759e-03,7.196233475801916413e-02,1.897536570578974846e-01
1.314562788216899758e-01,6.660092504913747158e-01,5.480714595337505823e-01
5.236763126790373590e-01,4.941227297697101672e-01,9.979526563380614057e-01
5.670946191405378256e-01,1.843793683017174168e-01,2.459714556993587431e-01
1.600157150276011464e-01,8.294758782485319726e-01,1.994577244076667366e-01
2.730253410690691718e-01,9.624365061853411563e-01,2.876340397580083863e-01
2.743199782879212067e-01,4.524448879733727891e-01,4.932230763511791238e-03
3.891996058916915580e-01,8.428007615087328430e-01,8.768154740316885798e-01
3.453929914140324575e-01,3.909212109053787909e-01,8.075925010070954535e-01
1.480925544549386297e-01,4.603974438748588138e-01,1.022409475222244568e-01
8.792410604947265007e-01,1.508663753461443324e-01,9.639108463458436749e-01
3.423795720219015015e-01,6.247601643546939476e-01,1.666553025723881420e-01
2.211919598930081055e-01,8.578270979193719503e-01,6.147464593486795525e-02
2.690854217431535300e-01,1.261686190563848786e-02,3.761307472408813579e-01
6.903381006393181085e-01,7.347845379702144797e-01,5.412029144435477335e-01
7.403514273104995214e-01,2.249798357391158410e-01,2.504657010804699491e-01
3.224269070108912727e-01,5.466149767658465830e-01,7.031555030382765636e-01
9.418792230762798035e-01,8.814987419085795750e-02,7.041240755430502318e-01
9.389674157910069541e-01,3.009736372697453533e-01,3.065886240012364317e-01
7.440483411613464382e-01,9.430028108483353710e-01,7.333509199694074887e-01
8.714880740912269719e-01,1.580614328452906170e-01,4.497010608087249617e-01
7.344389581990337090e-01,1.724118529746002659e-01,6.276291749378426488e-02
2.484937429097878736e-01,7.737135664077662289e-01,8.280167930971732426e-01
5.442838505944063154e-01,9.224331483495458173e-01,7.593100074948775369e-01
9.560357710741529402e-02,2.246005172499350167e-01,2.904298042425430548e-01
7.014576645085723872e-02,7.095771013316651832e-01,6.665329378786236658e-01
3.796180502243572397e-01,1.678482208412030996e-01,1.405691772611038504e-01
3.762110319719335072e-01,6.293622253231379027e-03,4.220164090534520573e-01
1.487875766438330194e-01,4.414334390117697904e-01,6.447850000844734808e-01
1.141852729596265492e-01,6.451633667750154011e-01,1.051451925556913247e-01
2.240993902998311693e-01,4.091664962222475443e-01,9.691842230060704333e-01
4.115797702588785967e-01,3.419396270456706022e-01,1.493154018158407981e-01
4.363202778328310050e-01,7.861498652630769524e-01,1.110002026273669840e-01
1.731713112887597328e-01,3.622877279561680375e-01,4.002951284532184628e-01
1.301522966098718204e-01,9.035085851195079343e-01,9.740385270562832432e-01
9.329078065894140792e-01,5.493280427797626597e-01,6.463458563023570802e-01
5.311856229395869322e-01,2.759257086638287060e-01,1.888136403052037560e-01
9.707080645018733023e-01,7.786888959814748379e-01,8.453227197754809019e-02
3.458724537794717335e-01,3.244415135930747152e-01,1.477615258625087913e-01
1.068739875566341313e-01,6.004590932216341548e-01,1.080174237893726241e-01
4.513695252765942412e-01,5.021856023788908718e-01,8.202108487575789919e-01
3.556152062683182180e-01,1.013010571960716311e-01,4.565518599648722420e-01
2.841745806875272118e-01,4.892539690408370667e-01,6.668471311868660045e-01
7.380018924259551527e-01,1.781128215193082953e-01,8.044541853549690424e-01
5.110177282447314617e-02,5.016907656418044814e-01,2.647838116522166496e-01
3.323818220415608593e-01,3.136676359381785906e-01,7.875837806797232332e-01
9.034900955368118103e-01,1.511503690769788744e-01,8.320694543902165119e-01
6.641684267052083701e-02,9.331036624150194081e-01,9.511016047902798309e-02
7.025196835248859184e-01,1.328364263555446012e-01,6.969890226914131626e-01
1.051742788939552531e-01,1.602608385824123571e-01,1.365709216963699735e-01
7.897511038400818473e-01,4.257772556420214016e-02,5.346557567264847988e-01
8.351776908433020674e-01,4.800053564657467131e-01,4.408020288847183110e-01
5.521691754767394933e-01,9.618505795567474648e-01,3.917934651937483581e-01
4.842089312102048071e-01,4.171511616507769249e-01,8.491090370108904661e-01
2.771415326207977703e-01,6.346406311583984161e-01,8.068613587250574870e-01
3.288472197834747535e-01,1.268395535994361056e-01,5.878740692591044592e-01
4.280516437414301212e-01,3.193016423658955327e-01,5.082060261919049138e-01
8.267387499917584481e-01,6.852377826125535254e-01,6.561161867597617992e-01
